-------------------------------------------------------
Greedy experiments over RegularLattice
-------------------------------------------------------

--- Parameters: [1.0, 0.0, 0.0] ------ 
--- Results found ---

Seeds, Benefit, Cost
10, 256.6984753056041, 11.249999999999899
11, 247.42053543145866, 12.374999999999947
12, 263.82466198305684, 13.499999999999972
13, 266.2751236601951, 14.624999999999904
14, 267.3847281589281, 15.749999999999938
15, 279.9958223223742, 16.87500000000004
16, 278.53475533562084, 17.99999999999976
17, 280.3827211931762, 19.124999999999766
18, 283.8829806408198, 20.249999999999808
19, 284.03202609640056, 21.374999999999787
20, 296.41775105311933, 22.499999999999797
21, 297.34804684044036, 23.624999999999897
22, 291.80107680000157, 24.749999999999893
23, 302.3129935624415, 25.87499999999987
24, 296.67786259331456, 26.999999999999943
25, 310.73073373737793, 28.125000000000064
26, 313.4376778958632, 29.249999999999808
27, 313.9240798854938, 30.375000000000057
28, 316.9794218983005, 31.499999999999876
29, 312.9926277994749, 32.62499999999967
30, 316.34370823335763, 33.75000000000008
31, 322.86192098332043, 34.874999999999766
32, 320.63936849476465, 35.99999999999952
33, 319.1672429996238, 37.12499999999987
34, 334.4866478651694, 38.24999999999953
35, 326.78041424725825, 39.37500000000017
36, 343.3704721582829, 40.499999999999616
37, 339.19433113119027, 41.62499999999991
38, 347.6181241898469, 42.749999999999574
39, 346.2569546001105, 43.87499999999931
40, 344.31658393851626, 44.999999999999595
41, 339.22018708201745, 46.124999999999936
42, 354.4752676807775, 47.249999999999794
43, 348.291508121676, 48.37499999999961
44, 357.53258093272706, 49.49999999999979
45, 367.282769058434, 50.62500000000017
46, 358.69840731703613, 51.74999999999974
47, 354.1260609845308, 52.87499999999981
48, 359.0681208559132, 53.999999999999886
49, 360.6093968101569, 55.12499999999951
50, 368.0510572368676, 56.25000000000013
51, 353.7311308481027, 57.374999999999986
52, 374.1080338169422, 58.499999999999616
53, 370.63813646458954, 59.624999999999396
54, 376.6635867962225, 60.750000000000114
55, 384.9140735443071, 61.874999999999865
56, 380.0520035011758, 62.99999999999975
57, 375.79178898398976, 64.1249999999995
58, 374.3939119763246, 65.24999999999935
59, 387.66648092505136, 66.37500000000018
60, 385.6312933559967, 67.50000000000016
61, 389.81949208831196, 68.62499999999916
62, 392.5877222613209, 69.74999999999953
63, 400.4221217449538, 70.87500000000026
64, 392.4394969931656, 71.99999999999903
65, 399.59118338995967, 73.12499999999986
66, 405.18395593567806, 74.24999999999974
67, 394.7685611370661, 75.37499999999893
68, 400.4115014265104, 76.49999999999906
69, 414.5158760626982, 77.62499999999936
70, 410.8465055300661, 78.75000000000034
71, 411.18217163604606, 79.87499999999946
72, 414.43813824046026, 80.99999999999923
73, 409.35057741191116, 82.12499999999908
74, 410.34312018977863, 83.24999999999982
75, 399.5497386594873, 84.3749999999995
76, 419.5447338518205, 85.49999999999915
77, 414.33249204455495, 86.6250000000002
78, 422.80515512117927, 87.74999999999862
79, 414.042510546182, 88.87499999999935
80, 416.23698039128584, 89.99999999999919
81, 425.4125066765372, 91.1250000000003
82, 412.5458790831088, 92.24999999999987
83, 432.3632621628003, 93.3749999999989
84, 426.34113999071417, 94.49999999999959
85, 427.3820848190097, 95.62499999999986
86, 419.3585293299383, 96.74999999999922
87, 427.9291292668733, 97.87499999999905
88, 427.33971310040107, 98.99999999999957
89, 430.5373322968805, 100.12499999999974
90, 438.9652515959013, 101.25000000000034
91, 437.75555364605907, 102.37499999999868
92, 437.8095798949932, 103.49999999999947
93, 442.1340710681541, 104.62499999999989
94, 434.7210547577639, 105.74999999999962
95, 441.7916642967874, 106.87499999999991
96, 439.3280515071375, 107.99999999999977
97, 440.5789303761723, 109.12499999999957
98, 444.6708495240954, 110.24999999999902
99, 445.39858339536704, 111.375
100, 445.73075239475247, 112.50000000000026
101, 448.3198319745293, 113.62499999999962
--- Parameters: [0.0, 0.0, 1.0] ------ 
--- Results found ---

Seeds, Benefit, Cost
1, 182.63753786860366, 1.124999999999985
